"","beta.exposure","beta.outcome","se.exposure","se.outcome"
"75",0.00946888860684805,0.0123137094544107,0.00318020896985142,0.0031781286851508
"76",-0.0150384831656638,-0.0194329269983971,0.00287905098672736,0.00287942922030929
"77",-0.0068158111723476,-0.000925358964682229,0.00296451076326696,0.00297497522570038
"78",0.0215633066356459,0.00428990427328301,0.00335976485638471,0.00336014308996664
"79",-0.0134403622300988,-0.0251012615350736,0.00751388327375454,0.00750598239448754
"80",-0.0157020729721847,-0.00240535545131251,0.00477893928174283,0.0047929969632046
"81",-0.020897951739076,-0.022524230063518,0.00523847207081205,0.00525753084074601
"82",-0.00894894350955376,-0.0101315538423909,0.00284082838197557,0.00284498895137681
"83",0.00690280489619169,0.00727834881709549,0.00287823148063318,0.00287892490886672
"84",-0.00449913048302109,-0.0127664340390051,0.00379519576109422,0.0037931154763936
"85",0.00533095018159415,-0.00571502537106816,0.00343158721099802,0.00344774619013718
"86",0.00356396896467382,0.00058945392316479,0.00487496858559972,0.00490579462252709
"87",0.000244591049648621,-0.00551540209171576,0.00309966622987692,0.00309840545127049
"88",0.00951282674128235,0.00862883182137961,0.00302452382493333,0.00302248556618625
"89",-0.00517585340002572,-0.0140575974098564,0.00284614466509938,0.00284387526360779
"90",-0.0235454607347313,-0.0232285850449804,0.00347369721645299,0.00347533622864136
"91",-0.00746860030880671,-0.00446960725065371,0.00290432959778641,0.00290399339015803
"92",0.00941971824119704,0.00784120241296215,0.00338502245446698,0.00339691579932103
"93",0.00706607572572518,0.00253328245391224,0.00293086898745189,0.002935134621737
"94",-0.000608647176150103,0.0050912971814874,0.00340868306631443,0.00340761140449896
"95",-0.0135480537360652,-0.0126177882413063,0.00285526429701927,0.00285574759548507
"96",-0.00654600455057025,-0.00354614996036953,0.00285225944134059,0.00285293185659736
"97",0.000560447610026048,0.00230663648642856,0.0030320464706184,0.00304057773918861
"98",-0.0137104210075975,-0.0133172261862036,0.00291210439919277,0.00290214424820192
"99",0.0377575875757833,0.033194619669323,0.00359468993671732,0.00358012794381298
"100",-0.00472283463375642,-0.0018328211770461,0.00326558469448393,0.00325623391981952
"101",-0.0244591049648621,-0.0183007267968407,0.00286707358996622,0.00286482520145141
"102",-0.00392301769881008,-0.00888678712425646,0.00285030523450062,0.00284795178110194
"103",0.0172587563175515,0.0171302409516021,0.00584232198436466,0.00581800997023722
"104",0.00615266263833893,0.00825114457684488,0.00481119420109083,0.00479453091050909
"105",-0.0102969679955553,-0.0163938621935362,0.00327413697603092,0.00327768816910571
"106",-0.00290128271615419,-0.00107361181971538,0.00434378154573138,0.00434310913047462
"107",-0.0139941382199991,-0.0159254619282684,0.00477059712996358,0.00475290420351993
"108",-0.0037881984398285,-0.00416996220185738,0.00286883868001523,0.00287178049676358
"109",-0.0122417400089599,-0.0110367718688353,0.00494943857528655,0.00491953710933724
"110",0.0243456348902828,0.0127967347515131,0.00910244330488737,0.00914327151875913
"111",0.00994186970105258,0.00582372549991973,0.00321103500677879,0.00321151830524459
"112",-0.00616008021914013,-0.00536805909857692,0.00293719389346085,0.00294366589030722
"113",0.00941744883970545,0.00391236411958569,0.00452136221244792,0.00450371131195781
"114",0.0198668239558021,0.0177826938804328,0.00284545123686584,0.00284299271858329
"115",-0.00565732373684693,-0.0138296906637663,0.00338166037818315,0.00338205962474186
"116",0.000793332330313909,0.00739818582363725,0.00303513537820416,0.00303700553313704
"117",0.00648721024155678,0.00968565847524797,0.00375894837615918,0.00375197206787023
"118",-0.00613652467217655,-0.0144441521305898,0.00479518231278909,0.00476561705446816
"119",-0.00503674749378226,-0.00439150201598499,0.00344564489245979,0.00345680278312675
"120",-0.00361729989972607,-0.00849775287226379,0.00425966659970531,0.00423518648176368
"121",-0.00303330724922483,0.00434002022288885,0.00296404847777794,0.00295713520841931
"122",3.73396394677497e-05,-0.00379116126955363,0.00447225488572723,0.004480176777971
"123",-0.00468396062672464,0.00600260897119625,0.00351813966232987,0.00352454862024592
"124",0.0127079549246433,0.00884957314238981,0.00289714315972972,0.00290294274131933
"125",0.00509299923260609,-4.97272095355208e-05,0.00697555182178306,0.00694636479704406
"126",-0.0164277981510261,-0.00423798120767461,0.00354459500008825,0.0035436704291102
"127",-0.00886903115888248,-0.0063755262700033,0.00321097196784846,0.00321242186324587
"128",-0.0149226806506626,-0.00465292446002954,0.00329201901926554,0.00330141181988349
"129",-0.00517274347946318,-0.00221617562141676,0.00304971838408528,0.00305024370850462
"130",0.000939380924083477,-0.000475584602026828,0.00300573822369743,0.00301229427245089
"131",-0.0018571647106387,-0.0126645211016515,0.00509131819446417,0.00510835971862784
"132",0.00150920242304838,0.00102257760302452,0.00288535487975954,0.00289218409721107
"133",0.000671644080518365,-0.00427153893158259,0.00498730395943319,0.00497654531532493
"134",-0.00191407625693323,-0.00231352874281041,0.00287928212947188,0.00288098418059057
"135",0.00256406646488605,0.00548913587074834,0.00293620628355247,0.00293526069959764
"136",0.0129573159200196,0.0213313233720617,0.00289121750027947,0.00288804454078661
"137",-0.0314587376580281,-0.0354440588329729,0.00802765055587729,0.00802241832466058
"138",-0.00214754723927309,-0.00150066274928745,0.0029860070385067,0.00298737288199701
"139",0.00331374643724979,0.00173541132061516,0.00285702938706828,0.00285368832376122
"140",0.0053462266157088,0.000536770187797176,0.00447229691168078,0.0044688087575363
"141",-0.00957027621978229,-0.0185869235405017,0.00346655280434985,0.00345783241898867
"142",-0.0046150590758829,-0.0126092779857129,0.00756670989736422,0.00763853225197753
"143",0.0112074812921468,0.00345703392587126,0.00336604773644012,0.00335730633810216
"144",-0.0164392081974144,-0.0141187871982221,0.00284469476970198,0.00285028422152384
"145",-0.0157287174267341,-0.0113413339541968,0.00369809479542186,0.00369647679621027
"146",0.00971818656329403,0.00599594785755891,0.00408622548941324,0.00407336554762759
"147",0.0019553310342335,0.00318142772250431,0.00331670926697491,0.00331450290441365
"148",-0.00990801779546977,-0.00431018179586986,0.00343095682169481,0.00342826716066774
"149",-0.000953093992726148,-0.000613778545078299,0.00321296820064199,0.00320494124351435
"150",0.00743155443075426,0.00841718911931252,0.00306573027238702,0.0030713827631392
"151",-0.0171528299016341,-0.0139699102577788,0.0054662737520183,0.00544473545082501
"152",-0.00593517832872869,-0.021002890545085,0.00613240612872886,0.00612700579369796
"153",0.0102519581993056,-0.00202140844099682,0.00490440776606001,0.00491434690407408
"154",-0.0211634296876379,-0.0367722890948534,0.00426613859655169,0.00427504809870384
"155",0.0570500218114699,0.036967709778851,0.0117720579521089,0.0118827963397075
"156",-0.00950727931541403,-0.015660593356033,0.00348416167888641,0.00346701508983888
"157",-0.0017540351219299,-0.00594618912855823,0.00328111328431986,0.00328023073929536
"158",-0.000139978995428417,-0.00227799579908568,0.00285316299934187,0.00285335211613284
"159",-0.00354121191082765,-0.00560613612542562,0.00286663231745397,0.00286892273192233
"160",0.00464832261811604,0.00158056039087499,0.00292509041883906,0.0029208668105075
"161",0.00748824744209034,0.00639378654681985,0.00304450716584534,0.00304272106281956
"162",0.00543263197620322,0.00687719007750426,0.0035950261443457,0.0035980099870476
"163",-0.00118020014440118,0.00366903384854351,0.00634993246429265,0.00635879994049125
"164",-0.0126916068287131,-0.0087288956167771,0.00479780893488583,0.00479751475321099
"165",0.0112342518245568,0.0135456792696898,0.00305347970692781,0.00305005459171366
"166",-0.00733918138485603,-0.000901713061918518,0.00285702938706828,0.00285011611770965
"167",0.0126173889947476,0.0156553190988627,0.00309739682838534,0.00310510859086137
"168",-0.00995086325511183,-0.012467881665001,0.00289048204609238,0.00289478970633104
"169",-0.0055685018840235,-0.00488057905039836,0.00321679256241485,0.00321248490217619
"170",-0.0185246831032973,-0.0157838975037424,0.00458822550454259,0.00457393668033631
"171",0.00327375874244899,-0.000919067679436113,0.00285595772525281,0.00285433972604121
"172",0.00965571498334511,0.00717960883923476,0.00316718092425158,0.0031746615439831
"173",-0.00201481667018284,-0.00141686720050835,0.00516438031470715,0.005134836069363
"174",-0.00348970910475473,0.013546498775784,0.00457799218485368,0.00458467431146779
"175",0.014047595232912,0.0152791658016325,0.00305549695269811,0.00305513973209295
"176",-0.0152120923797701,-0.0180999267907889,0.00320004521992602,0.00320128498555568
"177",-0.0123328522762517,-0.0143752295667713,0.00340023584965131,0.00340933446859443
"178",-0.0130298317028664,-0.0174513402496846,0.00738963354209025,0.00740133777015334
"179",-0.0118794132504469,-0.0115029657715419,0.00298623818125121,0.00298270800115319
"180",-0.0153201621193184,-0.0106801186140513,0.00474092680675878,0.00473096665576794
"181",-0.0139567141083648,-0.00225914715891946,0.0037318416361208,0.00373121124681758
"182",0.0128499606216815,0.0166700777732296,0.00327661650729024,0.00327520863784639
"183",0.0159830164716522,0.0160370618479148,0.00300670482062903,0.00300540201606904
"184",-0.0172663209891901,-0.00343106188657868,0.00862114107188035,0.0086701223207404
"185",0.00569882436597545,0.0039516163601994,0.00331290591817883,0.00331855840893102
"186",0.00542857647168585,0.00138793233149064,0.0029559374687432,0.00295564328706836
"187",-0.0139014920054029,-0.00413966148934936,0.00509966034624343,0.00511537805287033
"188",0.000414369598088996,-0.00169912401102425,0.00284124864151105,0.00284337095216522
"189",0.00619989981012674,0.0109688999538555,0.00316690775555352,0.00316335656247872
"190",-0.0004398751492972,0.00137922665521319,0.00328340369878822,0.00328130240111083
"191",-0.00916569236497691,-0.00437796965894258,0.00288747719041371,0.00289125952623302
"192",0.0174580223762987,0.0178406266573985,0.00285686128325409,0.0028644259548927
"193",0.00250039714526103,0.00661765880136937,0.00287850464933124,0.00287556283258289
"194",0.00499404912497762,0.00185137983813284,0.00315366958018594,0.00315680051372526
"195",-0.00427777978568445,-0.00100282330355935,0.00306062411903095,0.00304616719101048
"196",-0.0157949503295255,-0.0214943840718274,0.00284442160100392,0.00285316299934187
"197",-0.0100042572290944,-0.00636491471673247,0.00287253696392744,0.00287318836620744
"198",0.0124128486788301,0.027371293415962,0.00768406737264665,0.00769621287322199
"199",-0.0516950748103999,-0.0574490582404069,0.00374783251144577,0.00375344297624441
"200",0.00854429661581806,0.0148492613098145,0.0034908648184773,0.00348374141935093
"201",0.000714766911453837,-0.00784189584119569,0.00738332964905807,0.00738276229868518
"202",-0.0177365914093908,-0.0198686100588279,0.00353776578263673,0.00353978302840702
"203",0.00522054800162388,0.00879269101426277,0.00564475797673611,0.00565280594684053
"204",0.00833874767701542,0.00717170795996776,0.00295455061227612,0.00295404630083354
"205",0.0137526360779363,0.0100616016427105,0.00290701925881347,0.00290195513141095
"206",-0.044480899624372,-0.04855237400409,0.00537974231366323,0.00540926554603061
"207",-0.0283307459354599,-0.0316747510592642,0.00286787208308363,0.00286761992736234
"208",0.0074528826021798,0.0100347890843469,0.00289371804451557,0.00289281448651429
"209",0.0103843609659581,0.00803305089090819,0.00375959977843917,0.00376382338677073
"210",-0.00521560995208201,0.000748564183297037,0.0028763613257003,0.00287081389983198
"211",0.0212848846933913,0.0203665335564631,0.00431490971564399,0.00430858480963504
"212",0.00704567212527769,0.00822128513684911,0.00295232323673808,0.00294534692844913
"213",-0.00971051682677154,-0.00766750914694879,0.00421997308657935,0.00420410828911503
"214",0.00100425638857533,0.00113473646785309,0.00311147552282388,0.00310977347170519
"215",-0.00234139195001265,0.0033450977985965,0.00621755071061685,0.00621889554113038
"216",-0.0118387321274126,-0.00875247217671745,0.00312288556921212,0.00311952349292829
"217",0.00339386891768881,0.0124694156123055,0.00389135114281175,0.00389011137718209
"218",-0.0122604415582887,-0.00877651102214684,0.00325707443889048,0.00325900763275368
"219",0.0306818879066957,0.0275358250241019,0.00340948155943184,0.00340334577021385
"220",-0.00119490502554758,0.00393528927724606,0.00327581801417283,0.00327489344319478
"221",0.00103137573639977,0.00036883868001523,0.00385151053884837,0.0038583397562999
"222",-0.00181503159090928,-0.00597375815408564,0.0031723291035612,0.00316615128838966
"223",-0.00351687888372343,-0.00490556347978257,0.00437731825666258,0.00437962968410772
"224",0.00920107821786422,0.0124070490972405,0.00297091972118301,0.00297308405779073
"225",0.0100623791228511,0.0129720880426916,0.00431322867750208,0.00433043830547993
"226",0.00594333136371698,0.00370561744110693,0.00292372457534875,0.00293030163707899
"227",0.0126802177953017,0.0110345024673437,0.00286505634419592,0.00285860536032632
"228",-0.00734722935496045,-0.00509760107451958,0.00307270658067596,0.00307379925546821
"229",-0.00683417651404802,-0.00604606380716475,0.00320824028086785,0.0032111820976162
"230",0.0098135854778477,0.0038564065624367,0.00294389703305173,0.00294494768189043
"231",0.00302326304632689,0.00594005333934024,0.00367739701329953,0.00367670358506599
"232",0.00643570743548386,0.00857125626501903,0.00298564981790154,0.00298438903929511
"233",-0.0780400944407228,-0.0737622726290848,0.00289098635753496,0.00289672290019424
"234",-0.0164676387549895,-0.0152343451221737,0.00326316820215492,0.00326182337164139
"235",0.00332664840498898,0.0061147972541923,0.00306213705335867,0.00305438326492909
"236",-0.0169578715031255,-0.0180560727082617,0.00295566430004514,0.00295547518325417
"237",-0.0128009793728215,-0.0113229265865428,0.00390513565557546,0.00390734201813672
"238",-0.0135898905728222,-0.0166415001248171,0.00592196116633788,0.00594967728270271
"239",0.00310706279770135,0.00873011436942999,0.00521102912314529,0.00519961907675704
"240",-0.00638382639582901,-0.00714205864973973,0.00284570339258713,0.00284244638118717
"241",-0.0132899303293742,-0.0170964520849496,0.00304404488035631,0.003048163423804
"242",0.00512313184129991,0.00937418312052791,0.00306749536243603,0.00306125450833417
"243",0.00292639322339904,-0.00431642264997172,0.00633934192399859,0.00632414954179103
"244",0.00780014305634588,0.00206965843826513,0.00354434284436697,0.00354785201148821
"245",-0.0185149961210045,-0.0194389577227313,0.00285633595883474,0.00285791193209278
"246",0.000138603485968795,0.000403388216426937,0.00368304950405172,0.00368502472386847
"247",-0.0138185747990529,-0.0156111288087071,0.00283689895531885,0.00284267752393168
"248",-0.00250254046889197,-0.0030249440844688,0.00314448690933573,0.00313471587513585
"249",-0.0331469202120462,-0.0312004881734764,0.00412264097816247,0.00412295617281408
"250",-0.00332734183322252,-0.00925875883910868,0.0030664657265741,0.00306520494796767
"251",0.0117660692537283,0.0089842242975572,0.00302853730349715,0.00303492524843642
"252",-0.0152051580974347,-0.0143036173419257,0.00291912273343526,0.00292584688600292
"253",-0.00454907832881274,-0.00420244826394989,0.00345043585116425,0.0034582106525706
"254",-0.0074933535954464,-0.00146372613871422,0.00326554266853038,0.00325440579084019
"255",-0.00245481999863836,-0.00346054309299251,0.00285770180232504,0.00286421582512496
"256",0.00101330877896954,0.00387487696902099,0.00285738660767343,0.00285255362301543
"257",0.0167772649677535,0.0102466839421353,0.00283895822704269,0.00284545123686584
"258",-0.00793227265430039,-0.0111437699465682,0.00392408936062555,0.00392923753993516
"259",-0.00644856737726951,-0.0155413026868873,0.00283246521721955,0.00283128849052021
"260",0.0120656302506176,0.0106807279903777,0.00322267619591155,0.00322378988368057
"261",0.00532304930232714,0.0033203445119568,0.00295125157492261,0.00294396007198205
"262",0.00213086293571458,0.00540174290034554,0.00330380729923572,0.00330574049309892
"263",0.00457280197959052,0.00781161614166445,0.00332719474238511,0.00332252986154129
"264",-0.00346155171587766,0.00993869674155972,0.00396086206997994,0.00396767027445469
"265",-0.0116686951193579,-0.00789367181596667,0.00290382528634383,0.0029079648427683
"266",-0.0122769787710098,-0.00648157876378136,0.00404291774428216,0.00405210041513237
"267",0.005622274091588,0.00609506606900157,0.00390917014711605,0.00390858178376638
"268",-0.0319071545823839,-0.0344598110008817,0.00570121984532768,0.00571334433292624
"269",0.00392245034843718,-0.0238646478519274,0.0140693856898266,0.0138934440352984
"270",-0.00922467579078136,-0.0159494377347675,0.0053012378324358,0.00531714465585367
"271",-0.0217686034187273,-0.0272498384102086,0.00586726438779533,0.00588340235395771
"272",0.00912148106184455,0.000933373314023809,0.00307543826765657,0.00307524915086561
"273",0.0123755086191028,0.00945228835519664,0.00652028466699895,0.00651610308462094
"274",-0.00635325251462293,-0.0082265383810426,0.00295219715887744,0.00294936040701296
"275",0.00162206942519422,-0.00144122544318469,0.00287295722346292,0.00288270724468603
"276",0.0136918665491061,0.0059280759425791,0.00457776104210916,0.00457889574285496
"277",0.0110899557130502,0.0163517311751045,0.00305181968176267,0.0030610653915432
"278",-0.0146386272306325,-0.010617310826474,0.00402551899951334,0.00402871297198298
"279",-0.00487440123522683,-0.00371448491730553,0.00292565776921195,0.00292878870275127
"280",-0.000367357265152668,0.0088884471494216,0.00684888559778977,0.00687359685847592
"281",-0.0022470226713209,-0.00840546387827267,0.00338350952013926,0.00338609411628245
"282",0.0350574200603325,0.0364005695357225,0.00492325640622623,0.00494714816081819
"283",0.00281681054952296,0.000681545395174244,0.00777112413542107,0.00773718817793116
"284",-0.0127189236985193,-0.0128483426224699,0.00310157841076335,0.00310044371001756
"285",-0.014902844400588,-0.00062719322945078,0.012617725202376,0.0125988975751865
"286",-0.015253088697456,-0.0173332263072383,0.00347850918813422,0.00347300378821945
"287",0.00225525975821628,0.00244618366518427,0.00403707613673901,0.00404247647176991
"288",0.0106162391646585,-0.00164482227644504,0.00821596885372531,0.00824626956623332
"289",-0.00130604055840725,0.024639816565118,0.0115475553082562,0.0115683581552624
"290",-0.0170875005568439,-0.0135519411367684,0.00340315665342289,0.00340616150910156
"291",-0.0156382565617223,-0.0121773562481246,0.00354581375274114,0.00354465803901858
"292",0.00686351062962443,-0.00143809450964538,0.0038380202077595,0.00385377994033996
"293",-0.00269153118199675,-0.00431656974080913,0.0028655606556385,0.00286434190298561
"294",0.000337392760273034,0.00725254488161709,0.00428473508099662,0.00430717694019118
"295",-0.0119428094013739,-0.0107640234303096,0.00662640019970733,0.00662148316314223
"296",0.00697887187211334,-4.39534739073462e-05,0.00284763658645033,0.00284444261398069
"297",0.0148664709377923,0.0109516693129009,0.0028599922167934,0.00285824813972117
"298",-0.00657683058749761,-0.00686525470669667,0.00356602823639767,0.00357218503859243
"299",-0.00444893048150816,-0.0106484100320994,0.0032078830602627,0.00320994233198654
"300",0.00615764271383436,0.00265578810850429,0.00360116193356369,0.00361362262879064
"301",-0.0129822583234502,-0.0135610397557115,0.011878761848167,0.0117910746960893
"302",-0.0131776579944711,-0.0205643707327897,0.00287552080662934,0.00288543893166664
"303",0.0042846720420663,0.0054919095836825,0.00293778225681052,0.00294450640937818
"304",0.00102985229558366,0.00128374368875243,0.00390116420296518,0.00392581242472101
"305",-0.000240077462237579,0.00614007586525135,0.00475223178826316,0.00474315418229682
"306",-0.00850706162097465,0.000906793999702456,0.00485179127221807,0.00482224702687392
"307",-0.0129453385232584,-0.00993155232945658,0.0029968917604756,0.0029993082528046
"308",0.00645520747793007,0.0105336161399834,0.00333677665979402,0.00335455363814477
"309",-0.00695067245728272,-0.00798125390316044,0.00523897638225462,0.00525727868502472
"310",-0.00898371998611463,-0.00198002968713359,0.00289310866818913,0.00289586136814651
"311",0.0118012239638711,0.0144044586174638,0.00312843299508044,0.00313492600490359
"312",0.000476570110637525,-0.00264040660950577,0.00445481411500486,0.0044505905066733
"313",0.00808776868242752,0.00499791551270403,0.00285028422152384,0.0028565250756257
"314",0.00538285223422577,-0.00435395182648997,0.0068474146894156,0.00685449606258841
"315",0.00190777446519873,0.00511474766356711,0.00299655555284722,0.00299863583754784
"316",0.0121849209197632,0.0110003143541325,0.0028876452942279,0.00288279129659312
"317",-0.0022421896866629,-0.00944972477203022,0.00291149502286632,0.00291985818762235
"318",-0.0157891927738894,-0.0083352174969174,0.00306144362512513,0.00306917640057794
"319",0.0142210153302273,0.019030087220664,0.00322025970358254,0.00321651939371678
"320",-0.0157726555611684,-0.00821823825521689,0.00285587367334571,0.00285225944134059
"321",0.00499415418986149,0.00556839681913963,0.00307127769825533,0.00307279063258306
"322",-0.00480228469893868,-0.0052888191631624,0.0030383293506738,0.00303570272857706
"323",-0.00545030388967011,-0.00596921935110247,0.00568602746312012,0.00572513261289642
"324",-0.0122507125500424,-0.0210945071238194,0.00415645085779174,0.00416859635836707
"325",-0.0147184135034432,-0.00994388694682288,0.0029701212280656,0.00297100377309011
"326",-0.00491926394063918,0.00307886338287073,0.00361788826307575,0.00360517541212751
"327",0.0189679728613202,0.0105737719385984,0.00377548558888027,0.00378265101396018
"328",-0.00634610810251979,-0.0119789727344019,0.00310725191449231,0.00310603316183943
"329",-0.00731339846235441,0.0022465393728551,0.0029431195529111,0.0029459352917988
"330",0.00245877043827186,0.00516627148261681,0.00307724538365913,0.00307594257909915
"331",0.00432629874905547,0.00421614872480649,0.0028940962780975,0.00289235220102527
"332",-0.0122592648315894,-0.0183615593646012,0.00354989027023529,0.00353944682077864
"333",-0.000737019653857436,-0.00330248348169896,0.00290994006258505,0.0029045817535077
"334",-0.0047672770796333,-0.00239884142851259,0.00299804747419817,0.00299310942465629
"335",-0.00775754975242511,0.00161385965516865,0.00305089511078462,0.00305135739627364
"336",-0.00479102174338785,-0.00192572164866135,0.0029584380129793,0.00296083349233152
"337",-0.00187295596268432,-0.00230157235902604,0.0049035252210355,0.00492210069250366
"338",-0.0210021340779212,-0.0168059056550964,0.00294734316124266,0.00295532809241675
"339",0.0106538734060606,0.00494628662877046,0.00570445584375087,0.00570042135221027
"340",-3.32503040577739e-05,-0.00166955665140564,0.00396498061342763,0.00396588417142891
"341",0.0118771018230018,0.0111708766866066,0.00286541356480108,0.00286350138391465
"342",-0.00371206842497653,-0.00595841868104066,0.00285291084362059,0.00285286881766704
"343",0.000388908174132017,0.00148039993578434,0.00442138246895753,0.0044210042353756
"344",-0.00527812355798447,-0.00915844288798991,0.00291664320217594,0.0029128818793334
"345",0.0133843416340195,0.0148759057643638,0.00348603183381929,0.00347542028054846
"346",0.0119487350608242,0.00666178605259464,0.00287186454867068,0.00287671854630546
"347",-0.0127315314845836,-0.00696889070814572,0.00406292209817095,0.00407641242925981
"348",-0.00464325849071353,-0.00115523672799374,0.00286633813577913,0.00286018133358437
